track,agency,cert_code,cert_name,name,phone,gender,birth_date,exam_region,exam_date,exam_session,fee_amount,fee_discount_type,fee_final,payment_method,status,usage_context,channel,memo,extra,created_at
국가기술,두두넷,7910,한식조리기능사,유계순,010-1364-5815,F,1933-07-15,인천,2026-09-05,4교시,14500,장애인,7250,신용카드,결제대기,본인단독,,,"{""source_receipt"": ""DN2026899072"", ""education"": ""고등학교졸업"", ""grade"": ""기능사"", ""exam_type"": ""상시CBT"", ""eligibility"": ""비전공자"", ""exam_center"": ""인천시험장"", ""payment_status"": ""대기"", ""discount_amount"": 7250}",2026-08-17 15:53:00
국가기술,두두넷,7520,지게차운전기능사,강기철,010-2590-7955,M,1935-11-11,광주,2026-09-22,1교시,14500,없음,14500,신용카드,접수완료,본인단독,,,"{""source_receipt"": ""DN2026910849"", ""education"": ""대학교졸"", ""grade"": ""기능사"", ""exam_type"": ""상시CBT"", ""eligibility"": ""경력"", ""exam_center"": ""광주시험장"", ""payment_status"": ""완료"", ""discount_amount"": 0}",2026-08-01 11:45:00
국가기술,두두넷,7520,지게차운전기능사,홍동석,010-6666-4916,M,1928-01-19,충북,2026-11-13,3교시,14500,없음,14500,계좌이체,접수완료,본인단독,,,"{""source_receipt"": ""DN2026045964"", ""education"": ""고등학교졸업"", ""grade"": ""기능사"", ""exam_type"": ""상시CBT"", ""eligibility"": ""비전공자"", ""exam_center"": ""청주시험장"", ""payment_status"": ""완료"", ""discount_amount"": 0}",2026-08-03 18:46:00
국가기술,두두넷,7530,굴착기운전기능사,장만수,010-4456-9895,M,1932-11-27,세종,2026-09-07,4교시,14500,없음,14500,신용카드,취소,본인단독,,,"{""source_receipt"": ""DN2026124557"", ""education"": ""중학교졸업"", ""grade"": ""기능사"", ""exam_type"": ""상시CBT"", ""eligibility"": ""경력"", ""exam_center"": ""세종시험장"", ""payment_status"": ""환불"", ""discount_amount"": 0}",2026-08-17 22:20:00
국가기술,두두넷,7520,지게차운전기능사,백정순,010-1029-9142,F,1939-03-08,광주,2026-09-01,1교시,14500,기초생활수급자,7250,계좌이체,접수완료,가족보조,,,"{""source_receipt"": ""DN2026089941"", ""education"": ""고등학교졸업"", ""grade"": ""기능사"", ""exam_type"": ""상시CBT"", ""eligibility"": ""경력"", ""exam_center"": ""광주시험장"", ""payment_status"": ""완료"", ""discount_amount"": 7250}",2026-08-03 14:35:00
국가기술,두두넷,7520,지게차운전기능사,임정호,010-6325-6748,M,1947-09-09,인천,2026-11-14,1교시,14500,없음,14500,가상계좌,접수완료,본인단독,,,"{""source_receipt"": ""DN2026091956"", ""education"": ""고등학교졸업"", ""grade"": ""기능사"", ""exam_type"": ""상시CBT"", ""eligibility"": ""관련학과졸업"", ""exam_center"": ""인천시험장"", ""payment_status"": ""완료"", ""discount_amount"": 0}",2026-08-03 17:49:00
전문,두두넷,P002,공인중개사,정계순,010-1645-7059,F,1966-10-05,충북,2026-10-18,1교시,15200,없음,15200,가상계좌,접수완료,본인단독,,,"{""source_receipt"": ""DP2026056789"", ""education"": ""고등학교졸업"", ""exam_year"": 2026, ""exam_stage"": ""2차"", ""is_first_pass"": false, ""subjects"": [""공인중개사법"", ""부동산공법"", ""부동산공시법"", ""부동산세법""], ""exam_center"": ""청주시험장"", ""payment_status"": ""PAID""}",2026-08-19 13:50
전문,두두넷,P001,손해평가사,김운순,010-4062-7982,F,1965-05-16,강원,2026-10-20,2교시,30000,없음,30000,계좌이체,접수완료,본인단독,,,"{""source_receipt"": ""DP2026054149"", ""education"": ""전문대졸"", ""exam_year"": 2026, ""exam_stage"": ""1차"", ""is_first_pass"": false, ""subjects"": [""상법(보험편)"", ""농어업재해보험법규""], ""exam_center"": ""춘천시험장"", ""payment_status"": ""PAID""}",2026-08-10 14:00
전문,두두넷,P002,공인중개사,김만수,010-7998-8769,M,1962-04-24,전북,2026-10-15,3교시,15200,없음,15200,계좌이체,접수완료,가족보조,,,"{""source_receipt"": ""DP2026217694"", ""education"": ""전문대졸"", ""exam_year"": 2026, ""exam_stage"": ""2차"", ""is_first_pass"": true, ""subjects"": [""공인중개사법"", ""부동산공법"", ""부동산공시법"", ""부동산세법""], ""exam_center"": ""전주시험장"", ""payment_status"": ""PAID""}",2026-08-19 11:07
전문,두두넷,P001,손해평가사,백만복,010-2613-7810,M,1961-07-05,전북,2026-10-23,1교시,30000,없음,30000,계좌이체,접수완료,가족보조,,,"{""source_receipt"": ""DP2026039240"", ""education"": ""대학교졸"", ""exam_year"": 2026, ""exam_stage"": ""1차"", ""is_first_pass"": false, ""subjects"": [""상법(보험편)"", ""농어업재해보험법규""], ""exam_center"": ""전주시험장"", ""payment_status"": ""PAID""}",2026-08-09 16:58
전문,두두넷,P002,공인중개사,고인순,010-7754-5309,F,1959-12-02,광주,2026-10-21,3교시,15200,없음,15200,신용카드,접수완료,본인단독,,,"{""source_receipt"": ""DP2026122604"", ""education"": ""고등학교졸업"", ""exam_year"": 2026, ""exam_stage"": ""2차"", ""is_first_pass"": true, ""subjects"": [""공인중개사법"", ""부동산공법"", ""부동산공시법"", ""부동산세법""], ""exam_center"": ""광주시험장"", ""payment_status"": ""PAID""}",2026-08-13 21:31
전문,두두넷,P002,공인중개사,윤원호,010-9385-8610,M,1928-08-04,울산,2026-10-18,2교시,13400,없음,13400,신용카드,접수완료,본인단독,,,"{""source_receipt"": ""DP2026892219"", ""education"": ""초등학교졸업"", ""exam_year"": 2026, ""exam_stage"": ""1차"", ""is_first_pass"": false, ""subjects"": [""부동산학개론"", ""민법및민사특별법""], ""exam_center"": ""울산시험장"", ""payment_status"": ""PAID""}",2026-08-17 22:54
전문,두두넷,P002,공인중개사,문종수,010-8200-3150,M,1932-01-25,제주,2026-10-18,1교시,13400,장애인,13400,가상계좌,접수완료,본인단독,,,"{""source_receipt"": ""DP2026805054"", ""education"": ""초등학교졸업"", ""exam_year"": 2026, ""exam_stage"": ""1차"", ""is_first_pass"": false, ""subjects"": [""부동산학개론"", ""민법및민사특별법""], ""exam_center"": ""제주시험장"", ""payment_status"": ""PAID""}",2026-08-04 22:49
전문,두두넷,P001,손해평가사,최복남,010-1496-5004,M,1948-12-15,강원,2026-10-21,1교시,30000,없음,30000,신용카드,결제대기,본인단독,,,"{""source_receipt"": ""DP2026401201"", ""education"": ""중학교졸업"", ""exam_year"": 2026, ""exam_stage"": ""2차"", ""is_first_pass"": true, ""subjects"": [""농작물재해보험이론과실무"", ""가축재해보험이론과실무""], ""exam_center"": ""춘천시험장"", ""payment_status"": ""PENDING""}",2026-08-05 14:29
전문,두두넷,P002,공인중개사,임춘자,010-7723-7925,F,1948-07-09,경남,2026-10-17,2교시,15200,없음,15200,가상계좌,접수완료,본인단독,,,"{""source_receipt"": ""DP2026939847"", ""education"": ""고등학교졸업"", ""exam_year"": 2026, ""exam_stage"": ""2차"", ""is_first_pass"": true, ""subjects"": [""공인중개사법"", ""부동산공법"", ""부동산공시법"", ""부동산세법""], ""exam_center"": ""창원시험장"", ""payment_status"": ""PAID""}",2026-08-10 21:29
전문,두두넷,P001,손해평가사,양미자,010-1896-9588,F,1937-03-19,부산,2026-10-16,2교시,30000,없음,30000,신용카드,결제대기,본인단독,,,"{""source_receipt"": ""DP2026095622"", ""education"": ""대학교졸"", ""exam_year"": 2026, ""exam_stage"": ""1차"", ""is_first_pass"": false, ""subjects"": [""상법(보험편)"", ""농어업재해보험법규""], ""exam_center"": ""부산시험장"", ""payment_status"": ""PENDING""}",2026-08-12 16:58
전문,두두넷,P002,공인중개사,임영호,010-9175-4163,M,1964-11-12,충남,2026-10-25,3교시,13400,없음,13400,계좌이체,접수완료,본인단독,,,"{""source_receipt"": ""DP2026403906"", ""education"": ""대학교졸"", ""exam_year"": 2026, ""exam_stage"": ""1차"", ""is_first_pass"": false, ""subjects"": [""부동산학개론"", ""민법및민사특별법""], ""exam_center"": ""천안시험장"", ""payment_status"": ""PAID""}",2026-08-14 11:19
전문,두두넷,P001,손해평가사,윤운순,010-2883-5838,F,1958-01-01,경기,2026-10-16,3교시,30000,없음,30000,가상계좌,접수완료,본인단독,,,"{""source_receipt"": ""DP2026590819"", ""education"": ""대학원졸"", ""exam_year"": 2026, ""exam_stage"": ""2차"", ""is_first_pass"": true, ""subjects"": [""농작물재해보험이론과실무"", ""가축재해보험이론과실무""], ""exam_center"": ""성남시험장"", ""payment_status"": ""PAID""}",2026-08-01 19:15
전문,두두넷,P002,공인중개사,장태호,010-9769-6810,M,1936-12-13,충남,2026-10-20,3교시,13400,없음,13400,계좌이체,접수완료,본인단독,,,"{""source_receipt"": ""DP2026085728"", ""education"": ""대학교졸"", ""exam_year"": 2026, ""exam_stage"": ""1차"", ""is_first_pass"": false, ""subjects"": [""부동산학개론"", ""민법및민사특별법""], ""exam_center"": ""천안시험장"", ""payment_status"": ""PAID""}",2026-08-01 21:09
전문,두두넷,P002,공인중개사,황선옥,010-6087-7516,F,1959-04-28,대구,2026-10-19,1교시,13400,없음,13400,계좌이체,접수완료,본인단독,,,"{""source_receipt"": ""DP2026268235"", ""education"": ""고등학교졸업"", ""exam_year"": 2026, ""exam_stage"": ""1차"", ""is_first_pass"": false, ""subjects"": [""부동산학개론"", ""민법및민사특별법""], ""exam_center"": ""대구시험장"", ""payment_status"": ""PAID""}",2026-08-14 10:39
전문,두두넷,P001,손해평가사,백금순,010-4558-8008,F,1945-11-26,제주,2026-10-24,3교시,30000,없음,30000,가상계좌,접수완료,본인단독,,,"{""source_receipt"": ""DP2026920834"", ""education"": ""고등학교졸업"", ""exam_year"": 2026, ""exam_stage"": ""1차"", ""is_first_pass"": false, ""subjects"": [""상법(보험편)"", ""농어업재해보험법규""], ""exam_center"": ""제주시험장"", ""payment_status"": ""PAID""}",2026-08-18 12:41
전문,두두넷,P002,공인중개사,우용기,010-3165-8816,M,1952-03-18,제주,2026-10-21,3교시,13400,없음,13400,계좌이체,접수완료,가족보조,,,"{""source_receipt"": ""DP2026115266"", ""education"": ""고등학교졸업"", ""exam_year"": 2026, ""exam_stage"": ""1차"", ""is_first_pass"": false, ""subjects"": [""부동산학개론"", ""민법및민사특별법""], ""exam_center"": ""제주시험장"", ""payment_status"": ""PAID""}",2026-08-02 14:02
전문,두두넷,P001,손해평가사,백만복,010-7425-3851,M,1953-08-27,전남,2026-10-16,1교시,30000,없음,30000,계좌이체,결제대기,본인단독,,,"{""source_receipt"": ""DP2026314428"", ""education"": ""대학교졸"", ""exam_year"": 2026, ""exam_stage"": ""2차"", ""is_first_pass"": true, ""subjects"": [""농작물재해보험이론과실무"", ""가축재해보험이론과실무""], ""exam_center"": ""순천시험장"", ""payment_status"": ""PENDING""}",2026-08-18 22:02
전문,두두넷,P001,손해평가사,양갑수,010-1064-8394,M,1956-06-11,대구,2026-10-22,1교시,30000,없음,30000,가상계좌,접수완료,본인단독,,,"{""source_receipt"": ""DP2026036877"", ""education"": ""대학원졸"", ""exam_year"": 2026, ""exam_stage"": ""1차"", ""is_first_pass"": false, ""subjects"": [""상법(보험편)"", ""농어업재해보험법규""], ""exam_center"": ""대구시험장"", ""payment_status"": ""PAID""}",2026-08-06 16:35
전문,두두넷,P002,공인중개사,백미자,010-1638-4373,F,1941-04-03,경남,2026-10-24,1교시,15200,없음,15200,신용카드,결제대기,가족보조,,,"{""source_receipt"": ""DP2026532008"", ""education"": ""대학교졸"", ""exam_year"": 2026, ""exam_stage"": ""2차"", ""is_first_pass"": true, ""subjects"": [""공인중개사법"", ""부동산공법"", ""부동산공시법"", ""부동산세법""], ""exam_center"": ""창원시험장"", ""payment_status"": ""PENDING""}",2026-08-07 16:36
전문,두두넷,P001,손해평가사,허순옥,010-7982-6257,F,1930-10-03,서울,2026-10-19,1교시,30000,없음,30000,신용카드,접수완료,가족보조,,,"{""source_receipt"": ""DP2026476455"", ""education"": ""대학교졸"", ""exam_year"": 2026, ""exam_stage"": ""1차"", ""is_first_pass"": false, ""subjects"": [""상법(보험편)"", ""농어업재해보험법규""], ""exam_center"": ""서울남부시험장"", ""payment_status"": ""PAID""}",2026-08-03 10:43
전문,두두넷,P001,손해평가사,심필호,010-9569-2663,M,1940-06-25,세종,2026-10-21,2교시,30000,없음,30000,가상계좌,접수완료,본인단독,,,"{""source_receipt"": ""DP2026490286"", ""education"": ""고등학교졸업"", ""exam_year"": 2026, ""exam_stage"": ""1차"", ""is_first_pass"": false, ""subjects"": [""상법(보험편)"", ""농어업재해보험법규""], ""exam_center"": ""세종시험장"", ""payment_status"": ""PAID""}",2026-08-16 17:34
전문,두두넷,P001,손해평가사,임점순,010-8227-3507,F,1942-09-02,서울,2026-10-24,1교시,30000,없음,30000,가상계좌,접수완료,본인단독,,,"{""source_receipt"": ""DP2026426053"", ""education"": ""중학교졸업"", ""exam_year"": 2026, ""exam_stage"": ""2차"", ""is_first_pass"": true, ""subjects"": [""농작물재해보험이론과실무"", ""가축재해보험이론과실무""], ""exam_center"": ""서울2시험장"", ""payment_status"": ""PAID""}",2026-08-08 16:19
전문,두두넷,P002,공인중개사,손순옥,010-1208-4202,F,1937-08-17,세종,2026-10-16,3교시,13400,없음,13400,계좌이체,접수완료,가족보조,,,"{""source_receipt"": ""DP2026766907"", ""education"": ""고등학교졸업"", ""exam_year"": 2026, ""exam_stage"": ""1차"", ""is_first_pass"": false, ""subjects"": [""부동산학개론"", ""민법및민사특별법""], ""exam_center"": ""세종시험장"", ""payment_status"": ""PAID""}",2026-08-04 13:50
전문,두두넷,P001,손해평가사,우말자,010-5628-9967,F,1947-12-27,전북,2026-10-19,1교시,30000,없음,30000,계좌이체,접수완료,가족보조,,,"{""source_receipt"": ""DP2026001395"", ""education"": ""고등학교졸업"", ""exam_year"": 2026, ""exam_stage"": ""1차"", ""is_first_pass"": false, ""subjects"": [""상법(보험편)"", ""농어업재해보험법규""], ""exam_center"": ""전주시험장"", ""payment_status"": ""PAID""}",2026-08-09 21:07
전문,두두넷,P001,손해평가사,고상원,010-2920-5442,M,1929-04-05,광주,2026-10-24,1교시,30000,기초생활수급자,30000,계좌이체,접수완료,가족보조,,,"{""source_receipt"": ""DP2026707325"", ""education"": ""전문대졸"", ""exam_year"": 2026, ""exam_stage"": ""1차"", ""is_first_pass"": false, ""subjects"": [""상법(보험편)"", ""농어업재해보험법규""], ""exam_center"": ""광주시험장"", ""payment_status"": ""PAID""}",2026-08-09 13:07
전문,두두넷,P001,손해평가사,한옥분,010-2396-6639,F,1937-02-25,전북,2026-10-22,3교시,30000,없음,30000,가상계좌,접수완료,본인단독,,,"{""source_receipt"": ""DP2026696119"", ""education"": ""대학교졸"", ""exam_year"": 2026, ""exam_stage"": ""2차"", ""is_first_pass"": true, ""subjects"": [""농작물재해보험이론과실무"", ""가축재해보험이론과실무""], ""exam_center"": ""전주시험장"", ""payment_status"": ""PAID""}",2026-08-17 20:27
전문,두두넷,P001,손해평가사,조원호,010-8419-7412,M,1945-02-20,경북,2026-10-18,3교시,30000,기초생활수급자,30000,계좌이체,접수완료,본인단독,,,"{""source_receipt"": ""DP2026042912"", ""education"": ""고등학교졸업"", ""exam_year"": 2026, ""exam_stage"": ""1차"", ""is_first_pass"": false, ""subjects"": [""상법(보험편)"", ""농어업재해보험법규""], ""exam_center"": ""포항시험장"", ""payment_status"": ""PAID""}",2026-08-12 09:55
전문,두두넷,P001,손해평가사,곽만수,010-8949-3895,M,1948-04-13,부산,2026-10-21,2교시,30000,없음,30000,신용카드,접수완료,가족보조,,,"{""source_receipt"": ""DP2026299911"", ""education"": ""전문대졸"", ""exam_year"": 2026, ""exam_stage"": ""1차"", ""is_first_pass"": false, ""subjects"": [""상법(보험편)"", ""농어업재해보험법규""], ""exam_center"": ""부산시험장"", ""payment_status"": ""PAID""}",2026-08-07 15:49
전문,두두넷,P001,손해평가사,강영수,010-6245-5399,M,1933-04-11,전북,2026-10-18,3교시,30000,없음,30000,가상계좌,접수완료,가족보조,,,"{""source_receipt"": ""DP2026728247"", ""education"": ""중학교졸업"", ""exam_year"": 2026, ""exam_stage"": ""1차"", ""is_first_pass"": false, ""subjects"": [""상법(보험편)"", ""농어업재해보험법규""], ""exam_center"": ""전주시험장"", ""payment_status"": ""PAID""}",2026-08-12 19:26
전문,두두넷,P002,공인중개사,김춘희,010-9090-3451,F,1960-05-28,울산,2026-10-21,2교시,13400,없음,13400,신용카드,접수완료,본인단독,,,"{""source_receipt"": ""DP2026419356"", ""education"": ""대학교졸"", ""exam_year"": 2026, ""exam_stage"": ""1차"", ""is_first_pass"": false, ""subjects"": [""부동산학개론"", ""민법및민사특별법""], ""exam_center"": ""울산시험장"", ""payment_status"": ""PAID""}",2026-08-03 15:26
전문,두두넷,P001,손해평가사,정동석,010-4887-8567,M,1966-08-10,부산,2026-10-17,3교시,30000,없음,30000,계좌이체,접수완료,본인단독,,,"{""source_receipt"": ""DP2026075401"", ""education"": ""전문대졸"", ""exam_year"": 2026, ""exam_stage"": ""1차"", ""is_first_pass"": false, ""subjects"": [""상법(보험편)"", ""농어업재해보험법규""], ""exam_center"": ""부산남부시험장"", ""payment_status"": ""PAID""}",2026-08-08 19:01
전문,두두넷,P001,손해평가사,주영수,010-1360-8189,M,1935-12-22,전남,2026-10-24,1교시,30000,없음,30000,신용카드,접수완료,가족보조,,,"{""source_receipt"": ""DP2026208351"", ""education"": ""고등학교졸업"", ""exam_year"": 2026, ""exam_stage"": ""2차"", ""is_first_pass"": true, ""subjects"": [""농작물재해보험이론과실무"", ""가축재해보험이론과실무""], ""exam_center"": ""순천시험장"", ""payment_status"": ""PAID""}",2026-08-16 18:27
전문,두두넷,P002,공인중개사,강용기,010-6566-3317,M,1948-04-03,강원,2026-10-24,3교시,15200,없음,15200,신용카드,접수완료,본인단독,,,"{""source_receipt"": ""DP2026745384"", ""education"": ""전문대졸"", ""exam_year"": 2026, ""exam_stage"": ""2차"", ""is_first_pass"": true, ""subjects"": [""공인중개사법"", ""부동산공법"", ""부동산공시법"", ""부동산세법""], ""exam_center"": ""춘천시험장"", ""payment_status"": ""PAID""}",2026-08-01 21:15
전문,두두넷,P001,손해평가사,유영호,010-2676-1209,M,1965-02-28,강원,2026-10-25,3교시,30000,없음,30000,계좌이체,결제대기,가족보조,,,"{""source_receipt"": ""DP2026119134"", ""education"": ""고등학교졸업"", ""exam_year"": 2026, ""exam_stage"": ""2차"", ""is_first_pass"": true, ""subjects"": [""농작물재해보험이론과실무"", ""가축재해보험이론과실무""], ""exam_center"": ""춘천시험장"", ""payment_status"": ""PENDING""}",2026-08-08 17:11
전문,두두넷,P002,공인중개사,김정자,010-6356-8048,F,1934-09-07,대전,2026-10-15,3교시,15200,없음,15200,신용카드,접수완료,본인단독,,,"{""source_receipt"": ""DP2026624332"", ""education"": ""고등학교졸업"", ""exam_year"": 2026, ""exam_stage"": ""2차"", ""is_first_pass"": false, ""subjects"": [""공인중개사법"", ""부동산공법"", ""부동산공시법"", ""부동산세법""], ""exam_center"": ""대전시험장"", ""payment_status"": ""PAID""}",2026-08-09 15:49
전문,두두넷,P002,공인중개사,백성호,010-6110-5771,M,1929-05-27,제주,2026-10-22,2교시,15200,없음,15200,계좌이체,접수완료,가족보조,,,"{""source_receipt"": ""DP2026841460"", ""education"": ""고등학교졸업"", ""exam_year"": 2026, ""exam_stage"": ""2차"", ""is_first_pass"": true, ""subjects"": [""공인중개사법"", ""부동산공법"", ""부동산공시법"", ""부동산세법""], ""exam_center"": ""제주시험장"", ""payment_status"": ""PAID""}",2026-08-07 12:44
전문,두두넷,P002,공인중개사,성갑수,010-1454-1707,M,1938-11-10,제주,2026-10-18,3교시,13400,없음,13400,가상계좌,취소,가족보조,,,"{""source_receipt"": ""DP2026163355"", ""education"": ""중학교졸업"", ""exam_year"": 2026, ""exam_stage"": ""1차"", ""is_first_pass"": false, ""subjects"": [""부동산학개론"", ""민법및민사특별법""], ""exam_center"": ""제주시험장"", ""payment_status"": ""REFUNDED""}",2026-08-03 19:19
전문,두두넷,P002,공인중개사,심춘자,010-3068-8917,F,1958-06-04,세종,2026-10-20,3교시,15200,없음,15200,가상계좌,접수완료,가족보조,,,"{""source_receipt"": ""DP2026816232"", ""education"": ""중학교졸업"", ""exam_year"": 2026, ""exam_stage"": ""2차"", ""is_first_pass"": true, ""subjects"": [""공인중개사법"", ""부동산공법"", ""부동산공시법"", ""부동산세법""], ""exam_center"": ""세종시험장"", ""payment_status"": ""PAID""}",2026-08-01 16:06
전문,두두넷,P001,손해평가사,배삼석,010-7278-3148,M,1942-10-08,강원,2026-10-22,3교시,30000,없음,30000,가상계좌,접수완료,본인단독,,,"{""source_receipt"": ""DP2026466280"", ""education"": ""대학원졸"", ""exam_year"": 2026, ""exam_stage"": ""1차"", ""is_first_pass"": false, ""subjects"": [""상법(보험편)"", ""농어업재해보험법규""], ""exam_center"": ""춘천시험장"", ""payment_status"": ""PAID""}",2026-08-13 09:13
전문,두두넷,P001,손해평가사,하계순,010-1200-7850,F,1936-12-06,인천,2026-10-21,2교시,30000,없음,30000,계좌이체,접수완료,본인단독,,,"{""source_receipt"": ""DP2026949242"", ""education"": ""고등학교졸업"", ""exam_year"": 2026, ""exam_stage"": ""1차"", ""is_first_pass"": false, ""subjects"": [""상법(보험편)"", ""농어업재해보험법규""], ""exam_center"": ""인천시험장"", ""payment_status"": ""PAID""}",2026-08-08 21:47
전문,두두넷,P001,손해평가사,최용기,010-7432-6071,M,1939-06-24,충북,2026-10-19,3교시,30000,없음,30000,계좌이체,접수완료,본인단독,,,"{""source_receipt"": ""DP2026839574"", ""education"": ""고등학교졸업"", ""exam_year"": 2026, ""exam_stage"": ""2차"", ""is_first_pass"": true, ""subjects"": [""농작물재해보험이론과실무"", ""가축재해보험이론과실무""], ""exam_center"": ""청주시험장"", ""payment_status"": ""PAID""}",2026-08-11 19:18
전문,두두넷,P001,손해평가사,하정자,010-4749-7971,F,1961-12-04,충북,2026-10-23,3교시,30000,없음,30000,신용카드,취소,본인단독,,,"{""source_receipt"": ""DP2026449325"", ""education"": ""중학교졸업"", ""exam_year"": 2026, ""exam_stage"": ""1차"", ""is_first_pass"": false, ""subjects"": [""상법(보험편)"", ""농어업재해보험법규""], ""exam_center"": ""청주시험장"", ""payment_status"": ""REFUNDED""}",2026-08-07 20:19
전문,두두넷,P002,공인중개사,남만수,010-8014-1043,M,1936-05-10,강원,2026-10-22,1교시,15200,없음,15200,가상계좌,접수완료,가족보조,,,"{""source_receipt"": ""DP2026094381"", ""education"": ""고등학교졸업"", ""exam_year"": 2026, ""exam_stage"": ""2차"", ""is_first_pass"": true, ""subjects"": [""공인중개사법"", ""부동산공법"", ""부동산공시법"", ""부동산세법""], ""exam_center"": ""춘천시험장"", ""payment_status"": ""PAID""}",2026-08-05 22:22
전문,두두넷,P002,공인중개사,고태호,010-1030-9441,M,1933-02-19,충남,2026-10-22,3교시,13400,없음,13400,계좌이체,접수완료,본인단독,,,"{""source_receipt"": ""DP2026264004"", ""education"": ""고등학교졸업"", ""exam_year"": 2026, ""exam_stage"": ""1차"", ""is_first_pass"": false, ""subjects"": [""부동산학개론"", ""민법및민사특별법""], ""exam_center"": ""천안시험장"", ""payment_status"": ""PAID""}",2026-08-16 15:07
전문,두두넷,P002,공인중개사,이상원,010-4827-7602,M,1950-03-25,제주,2026-10-24,1교시,13400,없음,13400,가상계좌,접수완료,본인단독,,,"{""source_receipt"": ""DP2026876736"", ""education"": ""고등학교졸업"", ""exam_year"": 2026, ""exam_stage"": ""1차"", ""is_first_pass"": false, ""subjects"": [""부동산학개론"", ""민법및민사특별법""], ""exam_center"": ""제주시험장"", ""payment_status"": ""PAID""}",2026-08-18 14:59
전문,두두넷,P001,손해평가사,안금순,010-6986-6371,F,1936-09-17,경남,2026-10-16,3교시,30000,없음,30000,신용카드,접수완료,가족보조,,,"{""source_receipt"": ""DP2026016878"", ""education"": ""고등학교졸업"", ""exam_year"": 2026, ""exam_stage"": ""2차"", ""is_first_pass"": true, ""subjects"": [""농작물재해보험이론과실무"", ""가축재해보험이론과실무""], ""exam_center"": ""창원시험장"", ""payment_status"": ""PAID""}",2026-08-16 18:17
전문,두두넷,P002,공인중개사,장기철,010-3105-8766,M,1948-07-24,전북,2026-10-25,2교시,13400,없음,13400,신용카드,접수완료,본인단독,,,"{""source_receipt"": ""DP2026954141"", ""education"": ""대학교졸"", ""exam_year"": 2026, ""exam_stage"": ""1차"", ""is_first_pass"": false, ""subjects"": [""부동산학개론"", ""민법및민사특별법""], ""exam_center"": ""전주시험장"", ""payment_status"": ""PAID""}",2026-08-17 21:12
전문,두두넷,P002,공인중개사,장명자,010-5297-9787,F,1937-05-16,대전,2026-10-22,3교시,15200,없음,15200,계좌이체,접수완료,본인단독,,,"{""source_receipt"": ""DP2026809900"", ""education"": ""중학교졸업"", ""exam_year"": 2026, ""exam_stage"": ""2차"", ""is_first_pass"": false, ""subjects"": [""공인중개사법"", ""부동산공법"", ""부동산공시법"", ""부동산세법""], ""exam_center"": ""대전시험장"", ""payment_status"": ""PAID""}",2026-08-17 22:16
전문,두두넷,P001,손해평가사,강병수,010-7723-1495,M,1963-02-24,경남,2026-10-18,3교시,30000,없음,30000,가상계좌,접수완료,가족보조,,,"{""source_receipt"": ""DP2026983270"", ""education"": ""중학교졸업"", ""exam_year"": 2026, ""exam_stage"": ""2차"", ""is_first_pass"": true, ""subjects"": [""농작물재해보험이론과실무"", ""가축재해보험이론과실무""], ""exam_center"": ""창원시험장"", ""payment_status"": ""PAID""}",2026-08-04 19:53
전문,두두넷,P002,공인중개사,홍성호,010-1734-5292,M,1956-04-25,강원,2026-10-18,2교시,15200,없음,15200,신용카드,취소,가족보조,,,"{""source_receipt"": ""DP2026661592"", ""education"": ""고등학교졸업"", ""exam_year"": 2026, ""exam_stage"": ""2차"", ""is_first_pass"": true, ""subjects"": [""공인중개사법"", ""부동산공법"", ""부동산공시법"", ""부동산세법""], ""exam_center"": ""춘천시험장"", ""payment_status"": ""REFUNDED""}",2026-08-08 21:40
전문,두두넷,P002,공인중개사,이옥희,010-9292-6479,F,1958-12-05,제주,2026-10-25,3교시,15200,없음,15200,계좌이체,접수완료,가족보조,,,"{""source_receipt"": ""DP2026839460"", ""education"": ""대학원졸"", ""exam_year"": 2026, ""exam_stage"": ""2차"", ""is_first_pass"": true, ""subjects"": [""공인중개사법"", ""부동산공법"", ""부동산공시법"", ""부동산세법""], ""exam_center"": ""제주시험장"", ""payment_status"": ""PAID""}",2026-08-19 09:40
전문,두두넷,P001,손해평가사,정귀순,010-1538-6610,F,1929-08-14,전북,2026-10-25,2교시,30000,없음,30000,신용카드,접수완료,본인단독,,,"{""source_receipt"": ""DP2026513368"", ""education"": ""대학교졸"", ""exam_year"": 2026, ""exam_stage"": ""1차"", ""is_first_pass"": false, ""subjects"": [""상법(보험편)"", ""농어업재해보험법규""], ""exam_center"": ""전주시험장"", ""payment_status"": ""PAID""}",2026-08-08 11:43
전문,두두넷,P002,공인중개사,황기철,010-5743-8274,M,1939-09-16,경기,2026-10-21,3교시,15200,없음,15200,계좌이체,접수완료,가족보조,,,"{""source_receipt"": ""DP2026257388"", ""education"": ""전문대졸"", ""exam_year"": 2026, ""exam_stage"": ""2차"", ""is_first_pass"": true, ""subjects"": [""공인중개사법"", ""부동산공법"", ""부동산공시법"", ""부동산세법""], ""exam_center"": ""수원시험장"", ""payment_status"": ""PAID""}",2026-08-13 11:06
